image,path,set,width,height,x_com_norm,y_com_norm,dx,dy,d,lr_imbalance,tb_imbalance,q_tl,q_tr,q_bl,q_br,sym_lr,sym_tb,sym_rot180,sym_lr_diff,sym_tb_diff,sym_rot180_diff,neg_space_pct,neg_largest_region_pct,neg_largest_centroid_x_norm,neg_largest_centroid_y_norm,neg_method,neg_rule,qt_total_leaves,qt_blank_leaves,qt_blank_leaf_ratio,qt_largest_blank_leaf_area_pct,qt_largest_blank_leaf_depth,qt_largest_blank_rect_w_norm,qt_largest_blank_rect_h_norm,qt_largest_blank_rect_aspect,qt_largest_blank_rect_cx_norm,qt_largest_blank_rect_cy_norm,qt_blank_leaf_depth_mean,qt_blank_leaf_depth_std,qt_blank_leaf_depth_wmean,qt_blank_depth_entropy,qt_blank_depth_entropy_norm,qt_blank_depth_max,qt_max_depth,qt_min_size,qt_mask_method,qt_rule,qt_thr,qt_blank_percentile,rot_thirds_luma_mean,rot_intersections_luma_mean,rot_band_frac,rot_patch_frac,rot_thirds_sat_mean,rot_intersections_sat_mean,lines_edge_pct,lines_static_energy,lines_dynamic_energy,lines_dynamic_to_static,lines_edge_percentile,lines_angle_band_deg,detail_edge_density,detail_edge_percentile,z_d,z_detail_edge_density,z_dx,z_dy,z_lines_dynamic_energy,z_lines_dynamic_to_static,z_lines_edge_pct,z_lines_static_energy,z_lr_imbalance,z_neg_largest_centroid_x_norm,z_neg_largest_centroid_y_norm,z_neg_largest_region_pct,z_neg_space_pct,z_q_bl,z_q_br,z_q_tl,z_q_tr,z_qt_blank_depth_entropy_norm,z_qt_blank_leaf_depth_wmean,z_qt_blank_leaf_ratio,z_qt_largest_blank_leaf_area_pct,z_qt_largest_blank_rect_aspect,z_qt_largest_blank_rect_cx_norm,z_qt_largest_blank_rect_cy_norm,z_qt_largest_blank_rect_h_norm,z_qt_largest_blank_rect_w_norm,z_rot_intersections_luma_mean,z_rot_intersections_sat_mean,z_rot_thirds_luma_mean,z_rot_thirds_sat_mean,z_sym_lr,z_sym_rot180,z_sym_tb,z_tb_imbalance,z_x_com_norm,z_y_com_norm,score_weight_com,score_symmetry,score_negspace,score_composition,score_sym_neg,BalanceIndex
Fully_Dilated.webp,data\real\images\Fully_Dilated.webp,real,1100,1034,0.49859521423316955,0.4615218508861322,-0.001404785766830452,-0.03847814911386782,0.038503783999494605,-0.004809705758508671,-0.1312591407136905,0.2853343900452181,0.28029524587170385,0.21707046283403625,0.2172999668091185,0.9456000850828745,0.6973142709751505,0.6934363031454933,0.03419690579175949,0.19027447700500488,0.19271224737167358,0.2818735713029717,0.1520212765957447,0.2952454075948515,0.261363411236552,low_gradient,blank = grad_mag <= P25.0 (thr=0.000000),8200,581,0.07085365853658536,0.0039432037981361,4.0,0.06272727272727273,0.06286266924564797,1.061538461375148,0.9686363636363636,0.7180851063829787,6.406196117401123,0.8821598291397095,4.729959964752197,1.6076039135362308,0.8038019567679705,7.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.000000),0.0,25.0,0.5548255443572998,0.48212766647338867,0.03,0.06,0.20967738330364227,0.2792541980743408,0.20000087919817128,4069.3232421875,3237.47314453125,0.7955802357895173,80.0,15.0,0.20000087919817128,80.0,0.45689917193973545,-0.15828608151794657,-0.1838464001944735,-0.7970994499433017,1.6695984698935276,1.5007926675661567,-0.15828608151794657,1.1147415457494996,-0.2601443103163496,-1.0074794235963662,-0.8692359075601589,0.8004459247050235,0.2808173821707481,-0.6942786057942906,-0.788926017154669,0.8901218687761581,0.6608563472307764,0.6149092770268916,-1.7179984633668397,1.3101079485457965,0.9826523806262188,0.687151311410532,0.7813559004876702,0.14107393575344507,1.3223774152777392,1.3138565598942442,0.5235997078367337,-0.8873063272561899,1.00984059761977,-1.1401868366959473,0.5834755859069048,0.09991848878914622,0.035170638260911304,-0.8499756637437398,-0.18384640019446685,-0.7970994499433016,-0.23157626448526572,0.2395215709856541,0.35692571087499575,0.3860564068530731,0.29822364093032494,0.15090126109937743
Green_Brain.webp,data\real\images\Green_Brain.webp,real,500,636,0.49856993275300915,0.4960236008569871,-0.0014300672469908515,-0.003976399143012899,0.004225735731854242,-0.0005828077651851425,-0.002722607998801048,0.25037215413779745,0.2509891498616031,0.24991923162717,0.24871946437342948,0.981860749778045,0.9239206542489125,0.9222737097974039,0.012298467569053173,0.051582030951976776,0.052698664367198944,0.2513490566037736,0.11713207547169811,0.4979546284364261,0.46270780314573473,low_gradient,blank = grad_mag <= P25.0 (thr=0.000569),3817,162,0.04244170814776002,0.0010062893081761006,5.0,0.032,0.031446540880503145,0.7999999996,0.984,0.9528301886792453,5.611111164093018,0.487498015165329,5.27389669418335,0.8470006704726412,0.8470006704720301,6.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.000569),0.0005686283111572266,25.0,0.617155909538269,0.5381093621253967,0.03,0.06,0.4753207564353943,0.7502194046974182,0.2,1280.41552734375,195.91036987304688,0.15300530623674735,80.0,15.0,0.2,80.0,-0.9393660366579453,-0.16000138246855491,-0.1860309168172004,0.2655850877350172,-0.4937766740156706,-1.0807772352783085,-0.16000138246855491,-0.36711651749688123,-0.1702307086471972,-0.016453573203554814,0.08854953071872966,0.38063728829757887,-0.3403416129113677,0.30814432835182537,0.17093923463039976,-0.18799099221763843,-0.3217776495160831,0.7240961361906324,-0.7252566004655949,0.3969256926268107,-0.18131433219736087,-0.9921254379755365,0.8313013777431849,0.9038233187158575,-0.12853450961889334,-0.10083904473379601,0.9398579632298797,1.145967045811662,1.6379141004141116,0.2710693658805643,0.9149119877517533,1.33703015862924,1.302368632785575,0.2745998551140131,-0.18603091681719375,0.2655850877350173,-0.06423396610063505,1.1847702597221894,0.0646514025528223,0.19257058706758307,0.6247108311375058,0.2510158173681513
Heavy_Burden.webp,data\real\images\Heavy_Burden.webp,real,500,575,0.4983135301429412,0.4767806655352702,-0.001686469857058781,-0.02321933446472979,0.0232804998563982,0.0022569541399012774,-0.13400586653937138,0.28216616138638995,0.2848367422411347,0.21670533190149838,0.21629173482881592,0.933535547588288,0.6189204741489238,0.6102818720506058,0.03046504035592079,0.1746738702058792,0.17863351106643677,0.2500278260869565,0.10188521739130435,0.47241676908370883,0.4856306218050335,low_gradient,blank = grad_mag <= P25.0 (thr=0.001255),3928,224,0.05702647657841141,0.0010017391304347825,5.0,0.032,0.03130434782608696,0.8888888883950616,0.984,0.9843478260869565,5.84375,0.36309218406677246,5.576673984527588,0.9829699747717672,0.9829699747710581,6.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.001255),0.0012553805718198419,25.0,0.3990100622177124,0.3532909154891968,0.03,0.06,0.3700845539569855,0.4102358818054199,0.2,1382.002197265625,262.8785095214844,0.19021569577798306,80.0,15.0,0.2,80.0,-0.16319861903246552,-0.16000138246855491,-0.20818609761556636,-0.3271144084704443,-0.4461441839167114,-0.9312830404462275,-0.16000138246855491,-0.31313946219997874,-0.10982394672096243,-0.14130570709843285,0.1975922594880859,0.1971775788742996,-0.367228009900326,-0.7054210514380563,-0.8197274913555225,0.7924247972073806,0.8131328130953216,1.0677651949685243,-0.17265613243896302,0.8656915307790743,-0.18311767221506672,-0.4213908576037912,0.8313013777431849,1.0062325289536436,-0.13510150590475056,-0.10083904473379601,-0.4343805850177436,-0.3218259772329235,-0.5602380530164636,-0.2880081738011522,0.4732010796135724,-0.3496204157610135,-0.40321269713417235,-0.8740069687379912,-0.20818609761555967,-0.3271144084704442,-0.19429286174130092,-0.09321067776053782,0.20339396468551432,-0.4016691378409234,0.05509164346248825,-0.1802901187065787
Horizon_on_my_pit_of_Hell.webp,data\real\images\Horizon_on_my_pit_of_Hell.webp,real,500,649,0.5028887692657603,0.5252161642044784,0.002888769265760316,0.025216164204478364,0.02538109385069953,0.013837244061145223,0.17760602840130418,0.2012454926950505,0.20995149310429742,0.29183593052503526,0.296967106300946,0.9488285879055429,0.40054487454475773,0.39929743386616856,0.027225622907280922,0.31893861293792725,0.3196023106575012,0.25350385208012327,0.02924191063174114,0.019815154389292863,0.43638526549515366,low_gradient,blank = grad_mag <= P25.0 (thr=0.001961),4024,98,0.024353876739562623,0.0009707241910631741,5.0,0.03,0.032357473035439135,0.7142857139455782,0.015,0.7326656394453005,5.81632661819458,0.3872176706790924,5.534933567047119,0.9964759700085366,0.9964759700078177,6.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.001961),0.0019607767462730408,25.0,0.5051594376564026,0.4909158945083618,0.03,0.06,0.444504052400589,0.5057483911514282,0.2000030816640986,1587.47900390625,546.922119140625,0.34452242693691637,80.0,15.0,0.2000030816640986,80.0,-0.07763405337424453,-0.15398910727220608,0.18715016645350577,1.164741962698745,-0.24411222522884568,-0.31134971493745406,-0.15398910727220608,-0.20396142769209016,0.13650931630943608,-2.354031394807751,-0.03666549524358282,-0.6769120125276965,-0.2964925753136623,1.5872869520382347,1.6449040831133963,-1.7028851099554594,-1.697771117313993,1.1019022577034188,-0.24883679383899648,-0.1844313231349955,-0.19540960551860848,-1.5424766406734174,-2.3188101137747523,0.18844997655379309,-0.0864643248078719,-0.19291982373325434,0.588945575396282,0.09052516743147948,0.5093788160270927,0.10735263468805085,0.612985341668047,-1.4902176391409,-1.6243836009441066,1.8523082743568189,0.18715016645351243,1.164741962698745,0.4042275094071543,-0.8338719661389865,-0.5263921437782598,0.025422290126678113,-0.6801320549586232,-0.08349408514159691
Juggling_Act.webp,data\real\images\Juggling_Act.webp,real,500,564,0.5011162965355386,0.4573221909856534,0.0011162965355385746,-0.04267780901434659,0.042692405650423336,0.006466633675232211,-0.1572677222295144,0.28655637092046915,0.292077490194288,0.21021029186005652,0.2111558062614699,0.9523921761553618,0.6669314533160854,0.6656314362682693,0.032355304807424545,0.22636057436466217,0.22724409401416779,0.3154858156028369,0.20934751773049645,0.5099955620299479,0.4848166331013797,low_gradient,blank = grad_mag <= P25.0 (thr=0.000000),3382,313,0.09254878769958605,0.004085106382978723,4.0,0.064,0.06382978723404255,0.8888888886419752,0.968,0.9680851063829787,5.594249248504639,0.5164070129394531,5.175924301147461,1.2249567668298784,0.77286167103143,6.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.000000),0.0,25.0,0.6277010440826416,0.5662001371383667,0.03,0.06,0.16957032680511475,0.20333345234394073,0.20001063829787233,1053.26416015625,419.4163513183594,0.39820623085870277,80.0,15.0,0.20001063829787233,80.0,0.6275164322197462,-0.13924624096620478,0.033994729432672725,-0.9264527043004421,-0.33480336963330226,-0.09567293375468275,-0.13924624096620478,-0.4878111117470516,-0.02027661212893103,0.04241339103468918,0.1937201549815208,1.4902310257045854,0.9648101695256064,-0.9036256519434968,-0.9766300438981006,0.9278034776121934,1.0559152395976918,0.5367061933808137,-0.9040665441828664,2.007406328994709,1.0388916364115266,-0.4213908560184172,0.7792871529090394,0.9533906150862238,1.3670424677576158,1.3724534192575357,1.1487301108730323,-1.215074978923532,1.7441724156268046,-1.3532594670549993,0.645557906928657,-0.05039664454256153,-0.1347321025593373,-1.0775266442715017,0.0339947294326794,-0.926452704300442,-0.19561270477708462,0.15347638660891938,0.7246842426801987,-0.09691242406068229,0.43908031464455904,0.04885172860226405
Let_down.webp,data\real\images\Let_down.webp,real,750,751,0.49635118567193814,0.46189310876479955,-0.0036488143280618557,-0.038106891235200446,0.038281183440589533,-0.011163144240853054,-0.138775678915797,0.2875509914026485,0.28183682336327254,0.21803060540975547,0.2125815798243235,0.9514173107921701,0.7113359538870289,0.7050957033121572,0.027290688827633858,0.1621532440185547,0.1656586229801178,0.40006569019085664,0.16359343098091433,0.48063432598252015,0.5085930890548436,low_gradient,blank = grad_mag <= P25.0 (thr=0.000000),13453,838,0.062290938824054114,0.0010226364846870838,5.0,0.032,0.03195739014647137,0.9999999995833333,0.984,0.9840213049267643,6.612171649932861,0.7270398139953613,5.5399909019470215,1.206510593186617,0.7612234312403542,7.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.000000),0.0,25.0,0.5150642991065979,0.4833778440952301,0.03,0.06,0.22354082763195038,0.2923980951309204,0.20035863293386597,1952.574951171875,319.872802734375,0.16382101109140987,80.0,15.0,0.20035863293386597,80.0,0.4478318699338927,0.5396854827733003,-0.3777479305946793,-0.785664377592353,-0.40560580071819397,-1.0373247181527514,0.5396854827733003,-0.009971368273988274,-0.39529319203369756,-0.10113086315208608,0.30682359466599357,0.9396893065027848,2.685969389286959,-0.6649786054194744,-0.9330726796501289,0.9584740885103316,0.7125454719546237,0.5072899737755846,-0.23960662459652762,1.0348954553208802,-0.17483557043140455,0.29202736910937355,0.8313013777431849,1.005171574615327,-0.10494161862980741,-0.10083904473379601,0.5328955455161449,-0.8305608702082834,0.6091854031962018,-1.0665359431436534,0.6366472630953005,0.16295005439090143,0.113580823398226,-0.9157384058226608,-0.37774793059467265,-0.7856643775923529,-0.2833687335364701,0.30439271362814263,0.5293703322674205,-0.1253940873597692,0.4168815229477816,0.0027062340171807677
Lingam_Twist_Blue_Orange.webp,data\real\images\Lingam_Twist_Blue_Orange.webp,real,1100,1412,0.5032914757826862,0.49488804670544884,0.003291475782686182,-0.005111953294551164,0.006079957180250705,0.010310004902763624,-0.009209869340154908,0.2536048717596834,0.2510000463201003,0.24124012578893483,0.2541549063604001,0.8307675025827613,0.8242847476212428,0.9303354684015779,0.10261771827936172,0.10654867440462112,0.042242567986249924,0.25000450682462017,0.008396214267319083,0.9680741159002029,0.5538971337509745,low_gradient,blank = grad_mag <= P25.0 (thr=0.001383),16036,428,0.026689947617859814,0.00025495750708215295,6.0,0.016363636363636365,0.015580736543909348,0.8181818178099173,0.9918181818181818,0.32011331444759206,6.934579372406006,0.247266486287117,6.779357433319092,0.761338812009151,0.7613388120086018,7.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.001383),0.0013826274080201983,25.0,0.5166034698486328,0.35736799240112305,0.03,0.06,0.5601686239242554,0.7685401439666748,0.20000128766417719,4975.580078125,2779.865234375,0.558701737429775,80.0,15.0,0.20000128766417719,80.0,-0.8638370894665244,-0.1574891711613023,0.22194714332050813,0.23060901146191462,1.3441152720004594,0.5491240389408266,-0.1574891711613023,1.596272000327978,0.06147869641288327,2.281915306691366,0.5223327225520191,-0.9277404374777906,-0.367702545521994,0.04329011737917739,0.33699191834081516,-0.08830530697298372,-0.321412291040501,0.5075816043037331,2.02236792611727,-0.10934818222295502,-0.4790843931741967,-0.8753842735049441,0.856717419423506,-1.1520425622188302,-0.8612754903815153,-0.8207433169113785,-0.4040650166396138,1.2250622120941062,0.6246948961462542,0.721831897079324,-0.4661383215694879,1.380612612191249,0.7451980039745697,0.21784233151485838,0.22194714332051482,0.23060901146191473,0.02646915324841612,0.5532240981987769,0.04596875212879153,0.5935618841807477,0.2995964251637842,0.30654248753098273
Linked_Lingam_Orange.webp,data\real\images\Linked_Lingam_Orange.webp,real,1100,1426,0.5046583380346346,0.4899790943330888,0.004658338034634557,-0.010020905666911217,0.011050731361772228,0.016671414995607797,-0.027673517735329427,0.24552195685052325,0.26831478597548963,0.24614225544341373,0.24002092152231425,0.8099390351828335,0.7998580091308798,0.8557349788726972,0.11801893264055252,0.12427877634763718,0.08958180248737335,0.2500012750223129,0.10649496366186409,0.4995311690488526,0.22285077940829867,low_gradient,blank = grad_mag <= P25.0 (thr=0.008196),15142,767,0.050653810593052434,0.0010040800714012496,5.0,0.031818181818181815,0.03155680224403927,0.7777777776049383,0.9840909090909091,0.9842215988779803,6.705345630645752,0.5586910247802734,5.96721887588501,1.5835414327612864,0.999103405941968,7.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.008196),0.008195607922971249,25.0,0.627903163433075,0.6700357794761658,0.03,0.06,0.6264482140541077,0.7018475532531738,0.2,13342.3251953125,12152.7705078125,0.9108435246408901,80.0,15.0,0.2,80.0,-0.661360011563399,-0.16000138246855491,0.34005467861570227,0.07940891909810499,8.01079020099277,1.9638674370855231,-0.16000138246855491,6.041857865017016,0.19679714839482526,-0.00874601804339855,-1.0524386161388763,0.2526449221690759,-0.3677683111236184,0.19288498416866182,-0.09480113906141102,-0.3375540833086659,0.25915128263858667,1.1085432303784188,0.5401294582642014,0.6608690732888938,-0.18218990350713618,-1.1348090817605396,0.8315969131115609,1.0058223830846957,-0.12344223582402883,-0.10921002464283786,1.920811821220592,0.9371337898418853,1.7462090763786005,1.0739486526085158,-0.6565185131354259,0.9773169381044291,0.6086020547317292,0.05630252228360109,0.3400546786157089,0.0794089190981051,0.040940718089074575,0.3098001599002442,0.10930782994280083,2.3749573420230883,0.2095539949215225,0.8751506850112284
Linked_Lingams_Yellow_Purple.webp,data\real\images\Linked_Lingams_Yellow_Purple.webp,real,604,800,0.5058319389543785,0.4576390373182717,0.005831938954378502,-0.04236096268172829,0.042760527023066194,0.019360427189324545,-0.12255805985859079,0.27064083904027614,0.29063819088901927,0.21967894736506158,0.21904206259945527,0.613956755657275,0.5173221488438546,0.711916182654765,0.15645647048950195,0.19562076032161713,0.11675525456666946,0.25000620860927153,0.014596440397350993,0.07765776246639682,0.13593399971643272,low_gradient,blank = grad_mag <= P25.0 (thr=0.011305),16357,137,0.00837561900103931,0.00026903973509933773,6.0,0.016556291390728478,0.01625,0.7692307686390532,0.08443708609271523,0.148125,6.978102207183838,0.14634990692138672,6.917795181274414,0.4099006874566646,0.4099006874563689,7.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.011305),0.011304737068712711,25.0,0.4106336832046509,0.413369357585907,0.03,0.06,0.7930855751037598,0.9132089018821716,0.20003932119205298,2142.615478515625,2361.84912109375,1.1023205725737517,80.0,15.0,0.20003932119205298,80.0,0.6302912548070909,-0.08328639338895238,0.44146293087634436,-0.9166935558868693,1.0467925677771965,2.733133963516957,-0.08328639338895238,0.09100475448872127,0.2539971971424496,-2.0712444568452657,-1.4658974919565482,-0.8531354481628444,-0.3676679150338665,-0.6146773052483862,-0.7357050128721335,0.4370242364037967,1.0076555045458528,-0.3806954234135943,2.2750314076673144,-0.6979849950102816,-0.47350328255268254,-1.189687409543719,-2.0930778507838514,-1.7108784681232692,-0.8303664516211312,-0.8118734044249768,0.01233949379819144,1.8496330492765514,-0.4431123418606871,1.9592258066735113,-2.4478718183591353,0.19982206195336308,-0.9713573019492613,-0.7738492714210884,0.4414629308763511,-0.9166935558868692,-0.06779314969667828,-1.0731356861183445,-0.8208447069080551,0.7869382785436151,-0.9469901965131998,-0.07594835588875433
Mechanics_of_a_Breast_Pump.webp,data\real\images\Mechanics_of_a_Breast_Pump.webp,real,750,584,0.498244429728445,0.4895198029989753,-0.0017555702715549848,-0.010480197001024705,0.010626220219751464,-0.012354367137062339,-0.00544196279241384,0.2568060310671159,0.24591488453457883,0.24937110315553113,0.24790789899963392,0.8690896220037906,0.7792262190340649,0.7719103315203099,0.07097907364368439,0.11970264464616776,0.12366928905248642,0.25007762557077623,0.02121689497716895,0.8061904659421069,0.9682016881169948,low_gradient,blank = grad_mag <= P25.0 (thr=0.001961),13375,985,0.07364485981308411,0.0010410958904109589,5.0,0.032,0.032534246575342464,1.263157894072022,0.7333333333333333,0.9837328767123288,6.745177745819092,0.5008009672164917,6.130429267883301,1.557794017464332,0.9828585955535636,7.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.001961),0.0019607841968536377,25.0,0.4566074311733246,0.3325694501399994,0.03,0.06,0.14433494210243225,0.13291530311107635,0.2,2881.88330078125,1759.581787109375,0.6105666341958622,80.0,15.0,0.2,80.0,-0.6786518402473913,-0.16000138246855491,-0.2141569111575963,0.06526233814309973,0.6184173288421153,0.7574932895100247,-0.16000138246855491,0.4838072762402465,-0.4206326114278049,1.4904817389515075,2.4931592522692383,-0.773474007946169,-0.36621461467914396,0.2914174746213404,0.14614592276206576,0.010407230422271862,-0.4919178693914741,1.0674836785553816,0.8380056262638731,1.3998193356035318,-0.16751968368204664,1.9817021138212014,0.016411855341571843,1.0042343944178223,-0.07830027499018369,-0.10083904473379601,-0.5884573937850935,-1.519087559475986,0.020143293485490148,-1.4873248975839277,-0.1158594317932014,0.5241547957034278,0.493227709770967,0.2508080212797465,-0.21415691115758964,0.06526233814309984,-0.10820116527365743,0.3005076912270645,0.6773038745532914,-0.2261123808560267,0.48890578289017794,0.051530745586831274
Meeting_in_the_middle.webp,data\real\images\Meeting_in_the_middle.webp,real,500,750,0.5023229660716672,0.48194393527503004,0.002322966071667154,-0.018056064724969956,0.018204879695356987,0.009754743966551401,-0.10627817794959009,0.2772631504215416,0.27587593855325343,0.2178594775951827,0.22900143343002224,0.8873364004950736,0.5889730273110738,0.5873936026218007,0.052764926105737686,0.19250057637691498,0.19324028491973877,0.25,0.107536,0.4990396766354213,0.2880005290218056,low_gradient,blank = grad_mag <= P25.0 (thr=0.008465),4066,149,0.036645351696999506,0.001024,5.0,0.032,0.032,0.6666666663888888,0.608,0.23333333333333334,5.946308612823486,0.22540748119354248,5.8153886795043945,0.6900619236728941,0.6900619236723963,6.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.008465),0.008465111255645752,25.0,0.51716548204422,0.5599689483642578,0.03,0.06,0.38114914298057556,0.3622063398361206,0.2,2048.003173828125,2028.633544921875,0.9905421880377511,80.0,15.0,0.2,80.0,-0.3699464416501577,-0.16000138246855491,0.13826036748419776,-0.16808111534936576,0.8097860193476233,2.284059933337233,-0.16000138246855491,0.040733458010433134,0.04966731352172177,-0.011148877099144291,-0.7425244392618856,0.2651713209252292,-0.3677942572061816,-0.6702007934131352,-0.43144636041163936,0.6412331173390265,0.5126768827369437,0.32742578712569553,0.2630233467552674,0.21062627328466352,-0.1742951779745982,-1.8482273086520589,-0.3910329058592345,-1.4340138665840139,-0.10297373946009479,-0.10083904473379601,1.102397399119188,-0.529181398468909,0.6303580262638255,-0.22922647070646632,0.050923131605761146,-0.4733560655706186,-0.5706808153125165,-0.6314153947786648,0.13826036748420445,-0.16808111534936565,-0.0871884702169304,-0.33103791642579133,-0.31589252990308864,0.42099157799620196,-0.32346522316444,0.003445961538277198
Meeting_Place.webp,data\real\images\Meeting_Place.webp,real,500,649,0.5030142534605461,0.47650775805151596,0.003014253460546068,-0.02349224194848404,0.023684829652976757,0.018155138693510285,-0.07515802466151601,0.2597450789411096,0.2778339333896484,0.2311773247344206,0.2312436629348214,0.7668641547676179,0.6351594917926501,0.6103423510484565,0.10402775555849075,0.1627958118915558,0.17386949062347412,0.25036363636363634,0.006927580893682589,0.6452197508896798,0.010728248770350224,low_gradient,blank = grad_mag <= P25.0 (thr=0.001392),4015,68,0.016936488169364883,0.0009244992295839754,5.0,0.03,0.030816640986132512,0.749999999625,0.015,0.6394453004622496,5.955882549285889,0.20535647869110107,5.847612380981445,0.6157826736418845,0.6157826736414403,6.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.001392),0.0013921558856964111,25.0,0.42350342869758606,0.4150366187095642,0.03,0.06,0.45610690116882324,0.4957820773124695,0.2,1759.09326171875,315.76251220703125,0.17950299684322335,80.0,15.0,0.2,80.0,-0.14672884737703043,-0.16000138246855491,0.19799297738307922,-0.3355202013200048,-0.408529330830802,-0.9743217272612543,-0.16000138246855491,-0.11277591791205642,0.22835857754949263,0.7035114220074816,-2.0614951339262415,-0.9454119505564853,-0.3603944344592011,-0.2637893540713104,-0.3629462775004264,0.10103716954914939,0.5783284895232373,0.13968135409744767,0.3218349983739324,-0.4228319797201527,-0.21372962016230085,-1.3131636396129984,-2.3188101137747523,-0.11444776828215857,-0.15762559486055716,-0.19291982373325434,0.02473660322003653,0.047498123668116475,-0.3134300255714919,0.16899389491857228,-1.0502394637780554,-0.3492934618983738,-0.31240302843070816,-0.3591428992345654,0.19799297738308588,-0.3355202013200047,-0.04544887176684524,-0.5706453180357125,-0.5335232526622493,-0.20975901607844324,-0.5520842853489809,-0.26909739106475644
middle.webp,data\real\images\middle.webp,real,500,648,0.5002695272444658,0.49707882898571915,0.0002695272444658281,-0.0029211710142808545,0.0029335788774437236,0.0023169006517991,-0.00032582506503931965,0.2478330933987162,0.2523298191338034,0.25100850282847254,0.2488286311920961,0.9390715107034893,0.9141284103579236,0.9179739448234743,0.03155854344367981,0.04447808116674423,0.042486246675252914,0.2501358024691358,0.0043641975308641974,0.4653479490806224,0.020809322995791642,low_gradient,blank = grad_mag <= P25.0 (thr=0.002236),4096,0,0.0,0.0,,,,,,,,,,,,,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.002236),0.0022360682487487793,25.0,0.3643583059310913,0.16446687281131744,0.03,0.06,0.4072282314300537,0.6084604859352112,0.2,1065.738037109375,428.69134521484375,0.40224832959286166,80.0,15.0,0.2,80.0,-0.9920001203075574,-0.16000138246855491,-0.03917272675371566,0.2980870511738005,-0.3282063362191822,-0.07943364405240162,-0.16000138246855491,-0.48118324269116675,-0.10854877831123276,-0.17586448703823368,-2.013539956214157,-0.9762561785543749,-0.36503074315561157,0.34138485680410596,0.17427427955502142,-0.266286729506766,-0.27682498148401696,,,-0.9671839253693605,-0.5801299130361488,,,,,,-1.838403197515292,0.5339587045144585,-0.9094073525340431,-0.09067878213448917,0.5238019086682164,1.3137853163429905,1.2476097524694518,0.2955694841711712,-0.039172726753708975,0.29808705117380063,-0.028600303658099825,1.028398992493553,-0.8463342005613144,-0.39037295728546956,0.09103239596611934,-0.10931362165915003
Milk_Fountain.webp,data\real\images\Milk_Fountain.webp,real,631,800,0.4997623760513675,0.5102272983691489,-0.000237623948632526,0.01022729836914893,0.010230058507777952,0.010046435830850887,0.05456410187798969,0.23516831159984236,0.23754966872097838,0.25980848611463997,0.2674735179346315,0.91113475913502,0.6710887936918396,0.6583406580311758,0.04399630427360535,0.16284069418907166,0.169152170419693,0.2751763074484945,0.01751584786053883,0.4662767851605811,0.04163099411897761,low_gradient,blank = grad_mag <= P25.0 (thr=0.000000),10270,1259,0.12259006815968841,0.0009904912836767037,5.0,0.03169572107765452,0.03125,0.79999999968,0.9841521394611727,0.640625,6.8133440017700195,0.40756919980049133,6.429522514343262,1.2963600806562392,0.8179121462280675,7.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.000000),0.0,25.0,0.443668007850647,0.5001057982444763,0.03,0.06,0.2638043463230133,0.2763339579105377,0.2,3921.88427734375,1728.1513671875,0.4406431309476454,80.0,15.0,0.2,80.0,-0.6947888971500535,-0.16000138246855491,-0.08299453641557612,0.7030715844137353,0.5960617852419166,0.07481897154868944,-0.16000138246855491,1.036401334731563,0.055872115752147636,-0.17132349693331883,-1.9144922836501512,-0.8180073160545429,0.1445313272852912,0.6099278004288491,0.7438753328817399,-0.6568242276004734,-0.7724037261816491,0.6505734701764327,1.3838823258983388,2.9729565248038963,-0.18757545239971304,-0.9921254374618753,0.831795966251909,-0.11061460983769518,-0.1376114876582394,-0.11484816483513988,0.6572781482466143,-0.8999137268783368,-0.1102411332191723,-0.8526320922008497,0.2684492697432021,-0.08981112214606042,-0.11148397816582582,0.7758054666442736,-0.08299453641556945,0.7030715844137354,0.11832890552465085,0.022384723143771948,0.11824164350655327,0.02019672472592388,0.0703131833251626,0.06961293785857911
